290	1341	1072	945	
298	1339	1072	946	
308	1339	1071	947	
289	1338	1070	948	
304	1338	1069	949	
306	1338	1068	950	
312	1336	1068	951	
315	1336	1067	952	
307	1335	1066	953	
318	1335	1065	954	
317	1335	1064	955	
317	1334	1063	956	
318	1334	1062	957	
317	1333	1050	958	
319	1332	1061	959	
342	1337	1056	960	
380	1335	1056	961	
488	1334	1056	962	
555	1332	1056	963	
621	1331	1056	964	
546	1329	1056	965	
448	1327	1056	966	
357	1326	1056	967	
321	1324	1056	968	
318	1328	1051	969	
318	1328	1050	970	
317	1327	1049	971	
318	1327	1048	972	
315	1327	1047	973	
311	1326	1065	974	
318	1326	1045	975	
310	1326	1044	976	
311	1324	1044	977	
306	1324	1043	978	
302	1323	1042	979	
310	1323	1041	980	
303	1323	1040	981	
297	1321	1040	982	
302	1322	1038	983	
299	1320	1038	984	
298	1320	1037	985	
292	1319	1075	986	
288	1319	1035	987	
295	1319	1034	988	
287	1317	1034	989	
282	1317	1033	990	
281	1318	1031	991	
278	1316	1031	992	
283	1316	1030	993	
278	1314	1030	994	
272	1314	1029	995	
268	1312	1029	996	
271	1313	1027	997	
271	1313	1026	998	
268	1311	1026	999	
262	1311	1025	1000	
259	1309	1025	1001	
264	1310	1023	1002	
260	1310	1022	1003	
260	1308	1022	1004	
256	1309	1020	1005	
251	1306	1021	1006	
260	1307	1019	1007	
246	1306	1093	1008	
251	1305	1018	1009	
247	1306	1016	1010	
245	1303	1017	1011	

272	1270	847	909	
269	1270	845	910	
290	1268	846	911	
276	1268	771	912	
293	1267	844	913	
269	1266	844	914	
285	1266	842	915	
296	1264	843	916	
282	1265	775	917	
305	1263	841	918	
280	1263	776	919	
299	1262	839	920	
301	1260	840	921	
293	1261	837	922	
319	1259	838	923	
291	1260	780	924	
317	1257	837	925	
297	1257	836	926	
316	1255	836	927	
330	1255	835	928	
309	1253	835	929	
338	1253	834	930	
309	1250	835	931	
340	1252	832	932	
333	1252	831	933	
337	1250	831	934	
355	1250	830	935	
333	1249	829	936	
362	1248	829	937	
329	1248	828	938	
364	1246	828	939	
358	1247	826	940	
366	1245	826	941	
384	1245	825	942	
363	1243	825	943	
398	1243	824	944	
364	1243	823	945	
401	1241	823	946	
394	1242	821	947	
400	1240	821	948	
420	1240	820	949	
396	1238	820	950	
433	1238	819	951	
399	1239	817	952	
435	1237	817	953	
434	1237	816	954	
433	1235	816	955	
445	1235	815	956	
436	1234	814	957	
450	1234	813	958	
442	1233	812	959	
505	1236	808	960	
568	1235	808	961	
611	1233	808	962	
740	1232	808	963	
704	1231	808	964	
666	1229	807	965	
591	1228	807	966	
495	1226	807	967	
471	1225	808	968	
450	1228	803	969	
429	1226	803	970	
449	1227	801	971	
426	1226	801	972	
439	1225	800	973	
425	1225	799	974	
422	1224	798	975	
428	1224	797	976	
401	1222	797	977	
423	1222	796	978	
392	1222	795	979	
409	1221	794	980	
394	1221	793	981	
395	1219	793	982	
394	1219	792	983	
362	1217	792	984	
391	1217	791	985	
360	1218	789	986	
381	1216	789	987	
368	1216	788	988	
360	1214	788	989	
367	1214	787	990	
333	1215	785	991	
363	1212	786	992	
336	1213	784	993	
349	1210	785	994	
339	1211	783	995	
330	1209	783	996	
343	1208	783	997	
311	1210	780	998	
338	1207	781	999	
316	1208	779	1000	
331	1205	780	1001	
325	1205	779	1002	
294	1204	778	1003	
324	1203	778	1004	
297	1204	776	1005	
327	1202	776	1006	
303	1202	775	1007	
303	1200	775	1008	
309	1201	773	1009	
280	1201	772	1010	
312	1198	773	1011	

340	1062	707	909	
344	1061	707	910	
340	1062	702	911	
348	1059	706	912	
352	1059	704	913	
355	1057	706	914	
355	1057	704	915	
359	1056	703	916	
365	1055	703	917	
367	1054	703	918	
369	1053	703	919	
378	1053	700	920	
383	1052	700	921	
384	1051	700	922	
384	1050	700	923	
388	1048	701	924	
400	1048	699	925	
402	1047	699	926	
403	1046	699	927	
409	1046	696	928	
421	1044	698	929	
425	1044	696	930	
425	1043	696	931	
430	1043	693	932	
441	1042	693	933	
447	1040	695	934	
442	1040	692	935	
455	1039	692	936	
470	1038	692	937	
476	1037	692	938	
483	1036	692	939	
480	1035	691	940	
507	1034	691	941	
508	1033	691	942	
521	1032	691	943	
526	1031	691	944	
535	1029	692	945	
560	1029	690	946	
569	1028	690	947	
566	1028	687	948	
585	1027	687	949	
616	1025	689	950	
625	1025	687	951	
634	1024	687	952	
665	1024	683	953	
704	1023	682	954	
743	1022	682	955	
785	1021	682	956	
849	1020	682	957	
925	1019	682	958	
1001	1018	682	959	
1101	1017	682	960	
1222	1016	682	961	
1332	1015	682	962	
1388	1014	682	963	
1313	1013	682	964	
1155	1011	681	965	
1179	1010	681	966	
1111	1009	681	967	
1010	1008	681	968	
937	1007	681	969	
865	1006	682	970	
803	1005	682	971	
755	1004	682	972	
719	1005	676	973	
682	1002	682	974	
658	1003	675	975	
667	1002	675	976	
638	1001	675	977	
608	1001	673	978	
603	999	674	979	
591	998	674	980	
579	998	672	981	
550	997	672	982	
539	995	673	983	
547	995	671	984	
529	994	671	985	
514	994	669	986	
490	994	667	987	
504	991	670	988	
499	991	668	989	
479	990	668	990	
473	988	669	991	
465	988	667	992	
470	987	667	993	
462	987	665	994	
441	987	663	995	
439	984	666	996	
437	984	664	997	
439	983	664	998	
426	983	662	999	
414	980	665	1000	
417	980	663	1001	
411	980	661	1002	
410	979	661	1003	
398	979	659	1004	
400	976	662	1005	
393	976	660	1006	
390	976	658	1007	
383	975	658	1008	
380	972	661	1009	
382	973	657	1010	
371	972	657	1011	

347	850	827	909	
357	850	825	910	
351	850	822	911	
353	846	828	912	
361	847	824	913	
365	845	826	914	
367	846	822	915	
369	845	821	916	
374	844	821	917	
378	843	821	918	
382	841	823	919	
387	842	818	920	
394	840	820	921	
396	839	820	922	
399	838	820	923	
397	838	817	924	
408	836	819	925	
415	836	817	926	
418	834	819	927	
416	835	814	928	
431	832	818	929	
438	832	816	930	
441	831	816	931	
442	831	813	932	
455	830	813	933	
462	828	815	934	
458	827	815	935	
463	827	812	936	
481	826	812	937	
490	825	812	938	
500	824	812	939	
492	822	814	940	
514	822	811	941	
522	821	811	942	
539	820	811	943	
545	819	811	944	
552	819	808	945	
574	817	810	946	
587	816	810	947	
585	816	807	948	
606	815	807	949	
626	813	809	950	
655	813	807	951	
665	812	807	952	
695	812	803	953	
730	811	802	954	
767	810	802	955	
810	809	802	956	
870	808	802	957	
950	807	802	958	
1034	806	802	959	
1141	805	802	960	
1280	804	802	961	
1442	803	802	962	
1541	802	802	963	
1480	801	802	964	
1291	799	801	965	
1255	798	801	966	
1158	797	801	967	
1053	796	801	968	
976	795	802	969	
897	794	802	970	
834	793	802	971	
782	792	802	972	
748	791	802	973	
712	790	802	974	
680	791	795	975	
686	790	795	976	
651	789	795	977	
621	789	793	978	
622	787	794	979	
609	786	794	980	
592	785	794	981	
561	785	792	982	
558	783	793	983	
562	783	791	984	
542	782	791	985	
526	782	789	986	
511	780	790	987	
523	779	790	988	
511	779	788	989	
491	778	788	990	
490	776	789	991	
482	776	787	992	
484	775	787	993	
473	775	785	994	
452	775	783	995	
455	772	786	996	
452	770	788	997	
448	771	784	998	
437	771	782	999	
431	768	785	1000	
431	767	785	1001	
424	765	787	1002	
419	764	787	1003	
408	767	779	1004	
413	764	782	1005	
406	762	784	1006	
402	764	778	1007	
390	761	781	1008	
394	760	781	1009	
394	758	783	1010	
385	757	783	1011	

341	781	1055	909	
349	780	1055	910	
344	780	1052	911	
349	776	1058	912	
355	777	1054	913	
359	775	1056	914	
359	776	1051	915	
364	775	1051	916	
367	774	1051	917	
371	772	1053	918	
375	771	1053	919	
383	771	1050	920	
388	770	1050	921	
389	768	1052	922	
390	768	1050	923	
390	768	1047	924	
402	766	1049	925	
408	765	1049	926	
411	764	1049	927	
415	764	1046	928	
427	762	1048	929	
428	762	1046	930	
432	761	1046	931	
432	761	1043	932	
446	759	1045	933	
456	758	1045	934	
451	757	1045	935	
456	757	1042	936	
471	756	1042	937	
483	754	1044	938	
494	753	1044	939	
483	753	1041	940	
510	752	1041	941	
514	751	1041	942	
529	750	1041	943	
534	749	1041	944	
537	747	1042	945	
568	747	1040	946	
575	746	1040	947	
573	746	1037	948	
593	745	1037	949	
623	743	1039	950	
635	743	1037	951	
644	742	1037	952	
669	742	1033	953	
707	740	1036	954	
742	740	1033	955	
786	739	1032	956	
848	738	1032	957	
929	737	1032	958	
1006	736	1032	959	
1107	735	1032	960	
1243	734	1031	961	
1407	733	1032	962	
1598	732	1032	963	
1614	731	1032	964	
1365	729	1032	965	
1250	728	1032	966	
1121	727	1032	967	
1013	726	1031	968	
941	725	1032	969	
866	724	1032	970	
807	723	1032	971	
757	722	1032	972	
727	723	1026	973	
685	720	1032	974	
667	721	1025	975	
672	720	1025	976	
642	719	1025	977	
611	719	1023	978	
606	717	1024	979	
595	716	1024	980	
583	715	1024	981	
553	715	1022	982	
543	713	1023	983	
549	713	1021	984	
532	712	1021	985	
515	712	1019	986	
497	712	1017	987	
508	709	1020	988	
501	709	1018	989	
483	708	1018	990	
474	706	1019	991	
470	706	1017	992	
471	705	1017	993	
465	705	1015	994	
443	705	1013	995	
439	704	1013	996	
440	702	1014	997	
439	701	1014	998	
430	701	1012	999	
415	698	1015	1000	
416	698	1013	1001	
415	698	1011	1002	
409	697	1011	1003	
402	697	1009	1004	
400	695	1010	1005	
392	694	1010	1006	
395	694	1008	1007	
383	693	1008	1008	
385	693	1006	1009	
384	691	1007	1010	
373	687	1013	1011	

